'Bundesland','Gemeindekennziffer, Stand 31.12.2017','Regionalschlüssel 2017','Gemeindename 2017','Regionalschlüssel 2017','Name des Gemeindeverbands','Fläche in ha 31.12.2017','Bevölkerung am 31.12.2017 ','Name Stadt- und Gemeindetyp (einfach)'
'Schleswig-Holstein',1051139,10515169139,'Süderdorf',10515169,'Eider',1621,352,'Landgemeinde'
'Schleswig-Holstein',1051140,10515178140,'Oesterwurth',10515178,'Büsum-Wesselburen',1419,253,'Landgemeinde'
'Schleswig-Holstein',1051141,10515169141,'Süderheistedt',10515169,'Eider',844,554,'Landgemeinde'
'Schleswig-Holstein',1053001,10535358001,'Albsfelde',10535358,'Lauenburgische Seen',418,74,'Landgemeinde'
'Schleswig-Holstein',1053002,10535313002,'Alt Mölln',10535313,'Breitenfelde',644,893,'Landgemeinde'
'Schleswig-Holstein',1053003,10535323003,'Aumühle',10535323,'Hohe Elbgeest',348,3.203,'Landgemeinde'
'Schleswig-Holstein',1053004,10535358004,'Bäk',10535358,'Lauenburgische Seen',430,900,'Landgemeinde'
'Schleswig-Holstein',1053005,10535313005,'Bälau',10535313,'Breitenfelde',650,230,'Landgemeinde'
'Schleswig-Holstein',1053006,10535343006,'Basedow',10535343,'Lütau',747,653,'Landgemeinde'
'Schleswig-Holstein',1053007,10535373007,'Basthorst',10535373,'Schwarzenbek-Land',1082,420,'Landgemeinde'
'Schleswig-Holstein',1053008,10535308008,'Behlendorf',10535308,'Berkenthin',1026,391,'Landgemeinde'
'Schleswig-Holstein',1053009,10535308009,'Berkenthin',10535308,'Berkenthin',1025,2.102,'Landgemeinde'
'Schleswig-Holstein',1053010,10535318010,'Besenthal',10535318,'Büchen',1265,88,'Kleine Kleinstadt'
'Schleswig-Holstein',1053011,10535308011,'Bliestorf',10535308,'Berkenthin',1035,642,'Landgemeinde'
'Schleswig-Holstein',1053012,10535323012,'Börnsen',10535323,'Hohe Elbgeest',842,4.750,'Landgemeinde'
'Schleswig-Holstein',1053013,10535313013,'Borstorf',10535313,'Breitenfelde',865,299,'Landgemeinde'
'Schleswig-Holstein',1053014,10535313014,'Breitenfelde',10535313,'Breitenfelde',1254,1.938,'Landgemeinde'
